mmsi,x,y,time,colreg_compliant,good_seamanship,unmodeled_behaviour,has_turned_portwards,has_turned_starboardwards,change_in_speed,is_changing_course,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,risk_of_collision,current_risk_of_collision
219002051,7771.42,15531.6,7200,0.980208,0.99003,8.6714e-06,0,0,0,0,1,0,0,0,0,0.0200774,0.927618,0.0523048,1,0.905728
246900000,6227.99,20064,7200,0.974865,0.00627978,0.00206405,1,0,0,0,0,1,0,0,0,0.0454343,0.954448,0.000117401,1,0.895726
219002051,7936.98,15401.7,7260,0.980269,0.99014,1.24888e-05,0,0,0,0,1,0,0,0,0,0.0191779,0.93077,0.050052,1,0.906487
246900000,6379.21,20326.4,7260,0.97413,0.00211173,0.00213361,1,0,0,0,0,1,0,0,0,0.0434965,0.956414,8.96252e-05,1,0.910228
219002051,8104.2,15267.7,7320,0.980733,0.99011,1.10219e-05,0,0,0,0,1,0,0,0,0,0.0199043,0.92857,0.0515254,1,0.903665
246900000,6528.66,20589.4,7320,0.974512,0.00203768,0.00205755,1,0,0,0,0,1,0,0,0,0.0455429,0.954349,0.000107701,1,0.890549
219002051,8271.42,15133.8,7380,0.980157,0.9904,8.94075e-06,0,0,0,0,1,0,0,0,0,0.0185288,0.931006,0.0504654,1,0.90575
246900000,6678.25,20852.4,7380,0.974161,0.00220127,0.00222462,1,0,0,0,0,1,0,0,0,0.0557478,0.944135,0.000116867,1,0.886282
219002051,8438.65,14999.8,7440,0.981638,0.98931,8.29093e-06,0,0,0,0,1,0,0,0,0,0.0189272,0.929095,0.0519783,1,0.904831
246900000,6827.85,21115.4,7440,0.974252,0.00215657,0.00217965,1,0,0,0,0,1,0,0,0,0.0598982,0.939981,0.000120454,1,0.913468
219002051,8605.88,14865.8,7500,0.98008,0.98975,1.18568e-05,0,0,0,0,1,0,0,0,0,0.0184622,0.93028,0.0512573,1,0.905692
246900000,6977.91,21378.4,7500,0.976996,0.0021699,0.00219014,1,0,0,0,0,1,0,0,0,0.0695688,0.93033,0.000100822,1,0.891467
219002051,8773.12,14731.8,7560,0.979975,0.98999,9.41303e-06,0,0,0,0,1,0,0,0,0,0.0190637,0.928897,0.052039,1,0.905594
246900000,7128.44,21641.5,7560,0.972697,0.00218331,0.00220752,1,0,0,0,0,1,0,0,0,0.0463881,0.953493,0.000119366,1,0.928396
219002051,8940.36,14597.9,7620,0.979833,0.9903,1.11612e-05,0,0,0,0,1,0,0,0,0,0.0173916,0.929773,0.0528353,1,0.90299
246900000,7279.09,21904.6,7620,0.972879,0.00216769,0.00219111,1,0,0,0,0,1,0,0,0,0.0634493,0.936455,9.54959e-05,1,0.925294
219002051,9107.61,14464,7680,0.980016,0.98997,1.08145e-05,0,0,0,0,1,0,0,0,0,0.0222096,0.926858,0.050932,1,0.903318
246900000,7429.76,22167.5,7680,0.970223,0.00231146,0.00233337,1,0,0,0,0,1,0,0,0,0.0297291,0.970167,0.000104226,1,0.933077
219002051,9274.86,14330,7740,0.979869,0.98995,1.1005e-05,0,0,0,0,1,0,0,0,0,0.017129,0.93134,0.0515306,1,0.906568
246900000,7580.34,22430.6,7740,0.978976,0.00204367,0.00206515,1,0,0,0,0,1,0,0,0,0.0648468,0.935047,0.000106428,1,0.894551
219002051,9442.11,14196.1,7800,0.979577,0.99002,1.073e-05,0,0,0,0,1,0,0,0,0,0.0210017,0.92745,0.0515487,1,0.903462
246900000,7731.04,22693.6,7800,0.97721,0.00203221,0.00205176,1,0,0,0,0,1,0,0,0,0.0758498,0.924041,0.000109031,1,0.885867
219002051,9609.37,14062.2,7860,0.979689,0.98992,9.53869e-06,0,0,0,0,1,0,0,0,0,0.0137058,0.933668,0.0526263,1,0.905705
246900000,7881.77,22956.5,7860,0.97006,0.00239499,0.00241993,1,0,0,0,0,1,0,0,0,0.0309079,0.968976,0.000115934,1,0.91412
219002051,9776.53,13928.3,7920,0.979346,0.99003,1.10511e-05,0,0,0,0,1,0,0,0,0,0.0177215,0.930718,0.0515601,1,0.906004
246900000,8033.2,23223.1,7920,0.97572,0.00206729,0.00208786,1,0,0,0,0,1,0,0,0,0.0383113,0.961582,0.000106508,1,0.920222
