mmsi,x,y,cog,sog,time,colreg_compliant,distance_risk_of_collision,distance_risk_of_collision_front,good_seamanship,unmodeled_behaviour,has_turned_portwards,has_turned_starboardwards,stands_on_correct,ample_time_acceptable,safe_distance_front_acceptable,safe_distance_acceptable,safe_distance_midpoint_acceptable,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,is_risk_of_collision,situation_started,will_give_way,is_pre_ample_time,safe_distance,safe_distance_to_midpoint,gives_way_correct,stand_on_role,change_in_course_port,change_in_course_starboard,change_in_speed_lower,change_in_speed_higher,mean_initial_course,max_initial_course,mean_initial_speed,max_initial_speed,
259540000,1614.27,-3679.87,5.22203,7.7,1200,0.978288,0,0,0.988708,0.00341497,0.118125,0.0220163,0.95046,1,1,1,1,0.926596,0.0200777,0.0187292,0.0175888,0.0170084,0.0567629,0.894284,0.0489527,0.671127,0.908169,0.0384886,0.998802,0.901682,0.946346,0.870393,0.893217,0.0366126,0.0129273,-0,-0,-64.6345,-65,7.23,7.56,
219762000,1632.32,-12740.3,1.13795,2.4,1260,0.979537,0,0,0.980426,0.00234889,0.17358,0.680293,0.616638,0.999986,1,1,1,0.00999488,0.966681,0.00640418,0.0102832,0.00663642,0.0453831,0.934029,0.020588,0.638706,0.958437,0.631764,0.998497,0.942577,0.94556,0.936693,0.0396056,0,0.383362,-0,-0,56.9325,55,2.52,2.52,
259540000,1736.21,-3890.85,5.15745,7.5,1260,0.977877,0,0,0.99026,0.00354038,0.12372,0.0230528,0.943288,1,1,1,1,0.951111,0.012454,0.0111855,0.0115718,0.0136772,0.056808,0.897382,0.0458102,0.654954,0.939451,0.0393374,0.998029,0.892643,0.940419,0.85525,0.9097,0.0450622,0.0116501,-0,-0,-64.4654,-65,7.24018,7.56,
219762000,1657.16,-12671.3,1.20253,2.3,1320,0.979387,0,0,0.978314,0.00251377,0.167973,0.672227,0.608532,1,1,1,1,0.00729372,0.965442,0.00889935,0.0098622,0.00850253,0.0483066,0.928775,0.0229181,0.637005,0.956429,0.629572,0.997973,0.947277,0.945048,0.939011,0.0373936,0,0.391468,-0,-0,56.9128,55,2.52,2.52,
259540000,1824.4,-4103.22,5.09287,7.6,1320,0.977985,0,0,0.989317,0.00341976,0.121911,0.0263335,0.946308,0.999907,1,1,1,0.953192,0.0116993,0.0124617,0.0104134,0.0122339,0.0532725,0.895071,0.0516566,0.653609,0.940207,0.0368748,0.99844,0.893747,0.948576,0.858376,0.914168,0.0389292,0.0147629,-0,-0,-64.5553,-65,7.24011,7.56,
219762000,1679.23,-12603.2,1.2514,2.4,1380,0.979701,0,0,0.979617,0.00248059,0.164244,0.872451,0.127549,0.999999,1,1,1,0.00677585,0.979638,0.0044783,0.00249993,0.00660825,0.0523347,0.922344,0.0253212,0.650827,0.974921,0.645155,0.998298,0.960559,0.947788,0.956453,0.0338778,0,0.872451,-0,-0,57.0049,55,2.52,2.52,
259540000,1916.85,-4318.43,5.05447,7.9,1380,0.975788,0,0,0.988479,0.00511879,0.298049,0.0387611,0.728415,1,1,1,1,0.967661,0.00805602,0.00831597,0.00682767,0.00913968,0.0572829,0.890776,0.0519409,0.524607,0.958153,0.0366743,0.998079,0.897969,0.953777,0.655895,0.919694,0.271585,0,-0,-0,-64.7606,-65,7.29184,7.56,
219762000,1709.42,-12536.3,1.17461,2.4,1440,0.978993,0,0,0.979007,0.00256548,0.171431,0.71168,0.604065,0.999866,1,1,1,0.00280582,0.991011,0.00201861,0.00149069,0.00267398,0.055965,0.919184,0.0248511,0.646455,0.988757,0.640263,0.996726,0.941356,0.941289,0.939796,0.0291268,0,0.395935,-0,-0,57.0343,55,2.52,2.52,
259540000,2002.07,-4545.11,5.0632,8.1,1440,0.974351,0,0,0.98765,0.00398596,0.144119,0.0286193,0.890534,0.999848,1,1,1,0.986179,0.00361291,0.00343818,0.00374852,0.00302184,0.0637117,0.885456,0.0508318,0.612485,0.981842,0.0464008,0.998588,0.898693,0.947698,0.851329,0.926918,0.0537226,0.0156921,-0,-0.0400512,-64.3683,-65,7.32187,7.56,
219762000,1741.62,-12469.1,1.25664,2.5,1500,0.979698,0,0,0.979414,0.00248499,0.171617,0.872225,0.127775,0.999999,1,1,1,0.00325009,0.990756,0.00133801,0.00204391,0.00261222,0.0571588,0.926663,0.0161778,0.645579,0.988934,0.640732,0.999244,0.962994,0.953565,0.961659,0.0214653,0,0.872225,-0,-0,57.091,55,2.52,2.52,
