mmsi,x,y,time,colreg_compliant,good_seamanship,unmodeled_behaviour,has_turned_portwards,has_turned_starboardwards,change_in_speed,is_changing_course,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,risk_of_collision,current_risk_of_collision
210445000,19106.4,1035.51,2340,0.980247,0.999009,1,1,1,1,0,0,1,0,0,0,0.0490401,0.900834,0.0501255,1,0.947978
219829000,14399.6,154.136,2340,0.979753,0.99883,0.00103734,0,0,0,0,1,0,0,0,0,0.0377874,0.91203,0.0501825,1,0.947943
210445000,19409.2,1049.1,2400,0.980553,0.999001,1,1,1,1,0,0,1,0,0,0,0.0491252,0.901933,0.0489417,1,0.946194
219829000,14344.2,12.2474,2400,0.98014,0.99909,0.00102305,0,0,0,0,1,0,0,0,0,0.0319961,0.916521,0.0514833,1,0.94637
210445000,19706.4,1059.7,2460,0.98007,0.999012,1,1,1,1,0,0,1,0,0,0,0.0495863,0.900153,0.0502604,1,0.962596
219829000,14285.3,-127.435,2460,0.978357,0.999,0.000990649,0,0,0,0,1,0,0,0,0,0.0428226,0.906833,0.0503443,1,0.962496
210445000,20011.1,1070.54,2520,0.979834,0.999011,1,1,1,1,0,0,1,0,0,0,0.0484755,0.90314,0.0483845,1,0.962481
219829000,14233.5,-264.253,2520,0.980243,0.99895,0.000989666,0,0,0,0,1,0,0,0,0,0.0336443,0.915934,0.0504216,1,0.961012
210445000,20304.1,1080.9,2580,0.979564,0.999002,1,1,1,1,0,0,1,0,0,0,0.0486059,0.901193,0.0502011,1,0.96206
219829000,14181.7,-401.074,2580,0.981335,0.99912,0.00102347,0,0,0,0,1,0,0,0,0,0.0384083,0.910368,0.0512239,1,0.961366
210445000,20603,1092.04,2640,0.980106,0.999002,1,1,1,1,0,0,1,0,0,0,0.0488924,0.900755,0.0503524,1,0.242172
219829000,14132.9,-529.953,2640,0.980294,0.99909,0.000968935,0,0,0,0,1,0,0,0,0,0.0313783,0.917204,0.0514174,1,0.239558
210445000,20903.3,1100.3,2700,0.980615,0.998996,1,1,1,1,0,0,1,0,0,0,0.0496998,0.900537,0.0497636,1,0.243334
219829000,14132.9,-529.953,2700,0.979296,0.99895,0.000984027,0,0,0,0,1,0,0,0,0,0.0314034,0.916804,0.0517928,1,0.244005
